Id da Delegacia (RDO),Número do Bo (RDO),Ano do BO (RDO),Data do Óbito,Data do Acidente,Tipo de via,Dia do óbito,Mês do Óbito,Mês Óbito Descrição,Ano do Óbito,Ano/Mês do Óbito,Dia da Semana,Hora do Acidente,Turno,Município,Região Administrativa,Logradouro,Númeral / KM,Jurisdição,Administração,Conservação,Tipo do local da ocorrência,LAT_(GEO),LONG_(GEO),Tipo do veículo da vítima,Tipo de vítima,Local do óbito,Tipo de acidente,Sub Tipo do Acidente,Tempo entre o Acidente e o óbito,Sexo,Faixa etária,Idade da vítima,Outro Veículo Envolvido
10247,2843,2016,2016-03-25,2016-03-25,Vias Municipais,25,3,MARÇO,2016,2016.03,SEXTA,15:42:00,TARDE,SAO PAULO,Metropolitana de São Paulo,ESTRADA DO M'BOI MIRIM,"6543,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.6984372,-46.7793817,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,,Mesmo dia,MASCULINO,18-24,23.0,
20210,2768,2016,2016-03-25,2016-03-25,Vias Municipais,25,3,MARÇO,2016,2016.03,SEXTA,22:53:32,NOITE,SAO PAULO,Metropolitana de São Paulo,AVENIDA GOVERNADOR CARVALHO PINTO,"179,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.5143852,-46.534972,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,CHOQUE,,Mesmo dia,MASCULINO,NAO DISPONIVEL,,
10102,1856,2016,2016-03-25,2016-03-25,Vias Municipais,25,3,MARÇO,2016,2016.03,SEXTA,6:38:00,MANHA,SAO PAULO,Metropolitana de São Paulo,AVENIDA RIO DE JANEIRO,"1290,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.539835,-46.636795,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,,Mesmo dia,MASCULINO,45-49,46.0,
10211,3235,2016,2016-03-25,2016-03-25,Vias Municipais,25,3,MARÇO,2016,2016.03,SEXTA,16:15:00,TARDE,SAO PAULO,Metropolitana de São Paulo,ESTRADA DA RIVIERA,"2600,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.690699,-46.7516478,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,OUTROS,,Mesmo dia,MASCULINO,18-24,21.0,
10335,2245,2016,2016-03-25,2016-03-25,Vias Municipais,25,3,MARÇO,2016,2016.03,SEXTA,1:18:00,MADRUGADA,SAO PAULO,Metropolitana de São Paulo,RUA AIUCA,"88,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.4516308,-46.7313529,MOTOCICLETA,CONDUTOR,VIA,OUTROS,,Mesmo dia,MASCULINO,18-24,20.0,
30301,347,2016,2016-03-24,2016-03-24,Rodovias,24,3,MARÇO,2016,2016.03,QUINTA,NAO DISPONIVEL,NAO DISPONIVEL,BIRITIBA MIRIM,Metropolitana de São Paulo,SP 088,"1,0",ESTADUAL,DER,DR10 - São Paulo,PUBLICO,-23.5194206979,-45.538320794,MOTOCICLETA,CONDUTOR,VIA,COLISAO,,Mesmo dia,NAO DISPONIVEL,35-39,37.0,
90207,117,2016,2016-03-24,2016-03-24,Rodovias,24,3,MARÇO,2016,2016.03,QUINTA,19:30:00,NOITE,INDIANA,Presidente Prudente,SP 425,"440,0",ESTADUAL,DER,DR12 - Presidente Prudente,PUBLICO,-22.1529936771,-51.2712224858,CAMINHAO,CONDUTOR,VIA,COLISAO,,Mesmo dia,MASCULINO,55-59,57.0,
60120,120,2016,2016-03-24,2016-03-24,Rodovias,24,3,MARÇO,2016,2016.03,QUINTA,21:13:32,NOITE,AREALVA,Bauru,SP 321,"362,2",ESTADUAL,DER,DR03 - Bauru,PUBLICO,-22.1455711653,-49.0323202041,AUTOMOVEL,PASSAGEIRO,VIA,COLISAO,,Mesmo dia,FEMININO,35-39,37.0,
30301,347,2016,2016-03-24,2016-03-24,Rodovias,24,3,MARÇO,2016,2016.03,QUINTA,NAO DISPONIVEL,NAO DISPONIVEL,BIRITIBA MIRIM,Metropolitana de São Paulo,SP 088,"1,0",ESTADUAL,DER,DR10 - São Paulo,PUBLICO,-23.5194206979,-45.538320794,MOTOCICLETA,CONDUTOR,VIA,COLISAO,,Mesmo dia,NAO DISPONIVEL,18-24,22.0,
30306,1273,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,16:00:00,TARDE,MOGI DAS CRUZES,Metropolitana de São Paulo,RUA MANUEL DE OLIVEIRA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.509526,-46.1937414,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,,Mesmo dia,MASCULINO,55-59,58.0,
30306,1278,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,1:50:00,MADRUGADA,MOGI DAS CRUZES,Metropolitana de São Paulo,RUA CABO DIOGO OLIVER,"1220,0",MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,-23.5164579,-46.2023139,PEDESTRE,PEDESTRE,NAO DISPONIVEL,ATROPELAMENTO,,Mesmo dia,NAO DISPONIVEL,80 ou mais,85.0,
30306,1280,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,19:19:00,NOITE,BIRITIBA MIRIM,Metropolitana de São Paulo,RUA MANUEL DE OLIVEIRA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,,,NAO DISPONIVEL,NAO DISPONIVEL,ESTABELECIMENTO DE SAUDE,NAO DISPONIVEL,,Mesmo dia,MASCULINO,30-34,30.0,
40203,2532,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,2:17:00,MADRUGADA,GUARUJA,Baixada Santista,AVENIDA DOM PEDRO I,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.9816758,-46.2296774,AUTOMOVEL,CONDUTOR,NAO DISPONIVEL,CHOQUE,,Mesmo dia,FEMININO,80 ou mais,82.0,
30124,1864,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,4:30:00,MADRUGADA,SAO PAULO,Metropolitana de São Paulo,RUA LUA,"86,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.6106721,-46.4686352,AUTOMOVEL,CONDUTOR,VIA,CHOQUE,,Mesmo dia,MASCULINO,NAO DISPONIVEL,,
130313,314,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,20:20:00,NOITE,SAO JOSE DOS CAMPOS,São José dos Campos,AVENIDA PICO DAS AGULHAS NEGRAS,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.1622316,-45.9155452,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,CHOQUE,,Mesmo dia,MASCULINO,0-17,16.0,
130116,120,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,23:03:32,NOITE,CRUZEIRO,São José dos Campos,RUA DOS PALMARES,"715,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-22.5845328,-44.9707578,BICICLETA,CONDUTOR,NAO DISPONIVEL,CHOQUE,,Mesmo dia,MASCULINO,18-24,21.0,
120412,63,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,9:40:00,MANHA,RIVERSUL,Itapeva,RUA FRANCISCO CANDIDO BARBOSA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.8279056,-49.427407,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Mesmo dia,MASCULINO,55-59,58.0,
120500,2836,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,17:40:00,TARDE,SOROCABA,Sorocaba,RUA CLAUDIO MANOEL DA COSTA,"107,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.5090784,-47.4578928,AUTOMOVEL,PASSAGEIRO,ESTABELECIMENTO DE SAUDE,NAO DISPONIVEL,,Mesmo dia,MASCULINO,0-17,1.0,
110708,2055,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,21:31:32,NOITE,CATANDUVA,São José do Rio Preto,RUA DAS LARANJAS,"606,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-21.126063,-49.018159,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Mesmo dia,FEMININO,0-17,2.0,
110207,54,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,14:20:00,TARDE,PARANAPUA,São José do Rio Preto,FAZENDA SANTA HELENA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PRIVADO,,,PEDESTRE,PEDESTRE,OUTROS,ATROPELAMENTO,,Mesmo dia,FEMININO,35-39,35.0,
110417,184,2016,2016-03-24,2016-03-13,Vias Municipais,24,3,MARÇO,2016,2016.03,DOMINGO,18:55:00,NOITE,NOVA GRANADA,São José do Rio Preto,RUA AFONSO BAREA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-20.535223,-49.322121,AUTOMOVEL,CONDUTOR,VIA,CHOQUE,,Até 30 dias,MASCULINO,75-79,78.0,
70327,1100,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,13:58:00,TARDE,CAMPINAS,Campinas,RUA CAIRA?,"3434,0",MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,,,NAO DISPONIVEL,NAO DISPONIVEL,ESTABELECIMENTO DE SAUDE,NAO DISPONIVEL,,Mesmo dia,FEMININO,30-34,33.0,
70942,2306,2016,2016-03-24,2016-03-24,Vias Municipais,24,3,MARÇO,2016,2016.03,QUINTA,2:50:00,MADRUGADA,CAMPINAS,Campinas,RUA GUARANI FUTEBOL CLUBE,"250,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-22.9763192,-47.1408839,MOTOCICLETA,CONDUTOR,VIA,NAO DISPONIVEL,,Mesmo dia,MASCULINO,18-24,23.0,
130323,1039,2016,2016-03-23,2016-03-23,Rodovias,23,3,MARÇO,2016,2016.03,QUARTA,10:42:00,MANHA,CACAPAVA,São José dos Campos,SP 070,"117,0",ESTADUAL,CONCESSIONÁRIA,ECOPISTAS,PUBLICO,-23.1466761608,-45.6812218654,AUTOMOVEL,CONDUTOR,VIA,CHOQUE,,Mesmo dia,FEMININO,35-39,35.0,
120314,778,2016,2016-03-23,2016-03-23,Rodovias,23,3,MARÇO,2016,2016.03,QUARTA,5:00:00,MADRUGADA,ITAPETININGA,Sorocaba,SP 127,"131,0",ESTADUAL,CONCESSIONÁRIA,SPVIAS,PUBLICO,-23.4444162226,-47.9494566697,AUTOMOVEL,CONDUTOR,VIA,OUTROS,,Mesmo dia,FEMININO,30-34,32.0,
70923,1468,2016,2016-03-23,2016-03-23,Rodovias,23,3,MARÇO,2016,2016.03,QUARTA,5:10:00,MADRUGADA,LIMEIRA,Campinas,SP 348,"145,66",ESTADUAL,CONCESSIONÁRIA,AUTOBAN,PUBLICO,-22.672237,-47.445287,AUTOMOVEL,CONDUTOR,VIA,COLISAO,,Mesmo dia,MASCULINO,18-24,24.0,
70604,103,2016,2016-03-23,2016-03-23,Rodovias,23,3,MARÇO,2016,2016.03,QUARTA,17:45:00,TARDE,IPEUNA,Campinas,SP 191,"93,8",ESTADUAL,DER,DR13 - Rio Claro,PUBLICO,-22.481907776,-47.744741896,CAMINHAO,CONDUTOR,VIA,CHOQUE,,Mesmo dia,MASCULINO,30-34,34.0,
20120,3228,2016,2016-03-23,2016-03-23,Rodovias,23,3,MARÇO,2016,2016.03,QUARTA,1:00:00,MADRUGADA,SAO PAULO,Metropolitana de São Paulo,BR 116,"229,0",FEDERAL,CONCESSIONÁRIA,NOVADUTRA,PUBLICO,-23.4878005008,-46.5440180278,AUTOMOVEL,CONDUTOR,VIA,OUTROS,,Mesmo dia,MASCULINO,35-39,35.0,
60404,4373,2016,2016-03-23,2016-02-20,Vias Municipais,23,3,MARÇO,2016,2016.03,SÁBADO,12:30:00,TARDE,BAURU,Bauru,RUA DOUTOR JAIRO GAMBOJI DE BARROS,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-22.289129,-49.07072,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,LATERAL,Mais de 30 dias,FEMININO,18-24,24.0,ONIBUS
30306,1260,2016,2016-03-23,2016-03-23,Vias Municipais,23,3,MARÇO,2016,2016.03,QUARTA,23:23:32,NOITE,MOGI DAS CRUZES,Metropolitana de São Paulo,AVENIDA ENGENHEIRO MIGUEL GEMMA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.5244066,-46.1637298,AUTOMOVEL,PASSAGEIRO,VIA,COLISAO,,Mesmo dia,NAO DISPONIVEL,30-34,31.0,
100919,6176,2016,2016-03-23,2016-03-23,Vias Municipais,23,3,MARÇO,2016,2016.03,QUARTA,19:30:00,NOITE,RIBEIRAO PRETO,Ribeirão Preto,RUA BENEDITO DA SILVEIRA FRANCO,"456,0",MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,-21.1704,-47.810323,NAO DISPONIVEL,NAO DISPONIVEL,ESTABELECIMENTO DE SAUDE,NAO DISPONIVEL,,Mesmo dia,MASCULINO,40-44,41.0,
90200,3195,2016,2016-03-23,2016-03-23,Vias Municipais,23,3,MARÇO,2016,2016.03,QUARTA,12:00:00,TARDE,PRESIDENTE PRUDENTE,Presidente Prudente,RUA JOSE BONGIOVANI,"1297,0",MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,-22.1338306,-51.4025522,NAO DISPONIVEL,NAO DISPONIVEL,ESTABELECIMENTO DE SAUDE,NAO DISPONIVEL,,Mesmo dia,MASCULINO,18-24,21.0,
40215,552,2016,2016-03-23,2016-03-23,Vias Municipais,23,3,MARÇO,2016,2016.03,QUARTA,8:20:00,MANHA,SANTOS,Baixada Santista,AVENIDA NOSSA SENHORA DE FATIMA,"497,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.9403548,-46.3645641,PEDESTRE,PEDESTRE,NAO DISPONIVEL,ATROPELAMENTO,,Mesmo dia,FEMININO,80 ou mais,87.0,
30306,1260,2016,2016-03-23,2016-03-23,Vias Municipais,23,3,MARÇO,2016,2016.03,QUARTA,23:23:32,NOITE,MOGI DAS CRUZES,Metropolitana de São Paulo,AVENIDA ENGENHEIRO MIGUEL GEMMA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.5244066,-46.1637298,AUTOMOVEL,PASSAGEIRO,VIA,COLISAO,,Mesmo dia,NAO DISPONIVEL,25-29,26.0,
30424,656,2016,2016-03-23,2016-03-23,Vias Municipais,23,3,MARÇO,2016,2016.03,QUARTA,NAO DISPONIVEL,NAO DISPONIVEL,COTIA,Metropolitana de São Paulo,AVENIDA JOSE FELIX DE OLIVEIRA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.593562168,-46.837630503,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,OUTROS,,Mesmo dia,FEMININO,35-39,37.0,
10352,984,2016,2016-03-23,2016-03-23,Vias Municipais,23,3,MARÇO,2016,2016.03,QUARTA,16:12:00,TARDE,SAO PAULO,Metropolitana de São Paulo,AVENIDA DOUTOR FELIPE PINEL,"2937,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.4708037,-46.7350669,MOTOCICLETA,CONDUTOR,VIA,OUTROS,,Mesmo dia,MASCULINO,18-24,22.0,
10106,1177,2016,2016-03-23,2016-03-23,Vias Municipais,23,3,MARÇO,2016,2016.03,QUARTA,9:30:00,MANHA,SAO PAULO,Metropolitana de São Paulo,RUA CORONEL DIOGO,"1429,0",MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,-23.5782054,-46.6214256,NAO DISPONIVEL,NAO DISPONIVEL,OUTROS,NAO DISPONIVEL,,Mesmo dia,MASCULINO,75-79,79.0,
10333,1822,2016,2016-03-23,2016-03-23,Vias Municipais,23,3,MARÇO,2016,2016.03,QUARTA,20:17:00,NOITE,SAO PAULO,Metropolitana de São Paulo,AVENIDA RAIMUNDO PEREIRA DE MAGALHAES,"8198,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.4609098,-46.7215309,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Mesmo dia,MASCULINO,50-54,51.0,
30204,1690,2016,2016-03-22,2016-03-22,Rodovias,22,3,MARÇO,2016,2016.03,TERÇA,3:00:00,MADRUGADA,FRANCO DA ROCHA,Metropolitana de São Paulo,SP 332,"45,0",ESTADUAL,DER,DR10 - São Paulo,PUBLICO,-23.2980520196,-46.7796932226,AUTOMOVEL,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,,Mesmo dia,MASCULINO,40-44,41.0,
120509,367,2016,2016-03-22,2016-03-15,Rodovias,22,3,MARÇO,2016,2016.03,TERÇA,12:30:00,TARDE,PIEDADE,Sorocaba,SP 079,"131,5",ESTADUAL,DER,DR02 - Itapetininga,PUBLICO,-23.8132348179,-47.4630383229,AUTOMOVEL,NAO DISPONIVEL,ESTABELECIMENTO DE SAUDE,COLISAO,,Até 7 dias,MASCULINO,75-79,78.0,
120608,895,2016,2016-03-22,2016-03-22,Rodovias,22,3,MARÇO,2016,2016.03,TERÇA,18:40:00,NOITE,SALTO,Sorocaba,SP 075,"44,0",ESTADUAL,CONCESSIONÁRIA,COLINAS,PUBLICO,-23.1713317915,-47.2691651496,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,,Mesmo dia,MASCULINO,60-64,60.0,
70928,869,2016,2016-03-22,2016-03-22,Rodovias,22,3,MARÇO,2016,2016.03,TERÇA,19:46:00,NOITE,HORTOLANDIA,Campinas,SPA 008/101,"9,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-22.872630842,-47.200996126,NAO DISPONIVEL,NAO DISPONIVEL,VIA,NAO DISPONIVEL,,Mesmo dia,MASCULINO,40-44,41.0,
30204,1690,2016,2016-03-22,2016-03-22,Rodovias,22,3,MARÇO,2016,2016.03,TERÇA,3:00:00,MADRUGADA,FRANCO DA ROCHA,Metropolitana de São Paulo,SP 332,"45,0",ESTADUAL,DER,DR10 - São Paulo,PUBLICO,-23.2980520196,-46.7796932226,AUTOMOVEL,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,,Mesmo dia,MASCULINO,60-64,63.0,
40217,1130,2016,2016-03-22,2016-03-12,Vias Municipais,22,3,MARÇO,2016,2016.03,SÁBADO,6:13:00,MANHA,SAO VICENTE,Baixada Santista,AVENIDA TUPINIQUINS,"1163,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.982679,-46.392823,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,FRONTAL,Até 30 dias,MASCULINO,40-44,43.0,AUTOMOVEL
130409,581,2016,2016-03-22,2016-03-22,Vias Municipais,22,3,MARÇO,2016,2016.03,TERÇA,10:36:00,MANHA,TAUBATE,São José dos Campos,RUA JAQUES FELIX,"470,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.0235232,-45.5556338,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,,Mesmo dia,MASCULINO,35-39,38.0,
110429,3555,2016,2016-03-22,2016-03-22,Vias Municipais,22,3,MARÇO,2016,2016.03,TERÇA,21:16:32,NOITE,SAO JOSE DO RIO PRETO,São José do Rio Preto,AVENIDA POTIRENDABA,"2217,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-20.8364864,-49.3712455,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,,Mesmo dia,MASCULINO,45-49,46.0,
110708,1974,2016,2016-03-22,2016-03-21,Vias Municipais,22,3,MARÇO,2016,2016.03,SEGUNDA,19:00:00,NOITE,CATANDUVA,São José do Rio Preto,AVENIDA KIYONARI UEMURA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-21.149131,-48.949875,BICICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,OUTROS,,Dia anterior,MASCULINO,60-64,64.0,
70340,581,2016,2016-03-22,2016-03-22,Vias Municipais,22,3,MARÇO,2016,2016.03,TERÇA,12:55:00,TARDE,SUMARE,Campinas,RUA JOAQUIM FERREIRA GOMES,"303,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-22.833306,-47.2616594,MOTOCICLETA,CONDUTOR,VIA,COLISAO,,Mesmo dia,MASCULINO,30-34,31.0,
70932,1082,2016,2016-03-22,2016-03-05,Vias Municipais,22,3,MARÇO,2016,2016.03,SÁBADO,21:23:32,NOITE,JUNDIAI,Campinas,RUA MAJOR SUCUPIRA,"344,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.1918116,-46.8827389,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Até 30 dias,MASCULINO,65-69,67.0,
30308,1195,2016,2016-03-22,2016-03-22,Vias Municipais,22,3,MARÇO,2016,2016.03,TERÇA,14:30:00,TARDE,POA,Metropolitana de São Paulo,RUA BARAO DE JUPARANA,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,NAO DISPONIVEL,-23.5163087,-46.3441572,MOTOCICLETA,NAO DISPONIVEL,ESTABELECIMENTO DE SAUDE,NAO DISPONIVEL,,Mesmo dia,FEMININO,75-79,76.0,
30500,547,2016,2016-03-22,2016-03-22,Vias Municipais,22,3,MARÇO,2016,2016.03,TERÇA,1:59:00,MADRUGADA,ITAQUAQUECETUBA,Metropolitana de São Paulo,ESTRADA BONSUCESSO,"777,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.4571624,-46.3677103,PEDESTRE,PEDESTRE,NAO DISPONIVEL,ATROPELAMENTO,,Mesmo dia,FEMININO,60-64,64.0,
10366,1027,2016,2016-03-22,2016-03-22,Vias Municipais,22,3,MARÇO,2016,2016.03,TERÇA,2:00:00,MADRUGADA,SAO PAULO,Metropolitana de São Paulo,ESTRADA DE ITAPECERICA,"1661,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.648549,-46.749164,MOTOCICLETA,CONDUTOR,VIA,OUTROS,,Mesmo dia,MASCULINO,50-54,54.0,
10226,1832,2016,2016-03-22,2016-03-20,Vias Municipais,22,3,MARÇO,2016,2016.03,DOMINGO,7:10:00,MANHA,SAO PAULO,Metropolitana de São Paulo,AVENIDA MIGUEL ESTEFANO,"3836,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-23.642086,-46.627021,PEDESTRE,PEDESTRE,ESTABELECIMENTO DE SAUDE,ATROPELAMENTO,,Até 7 dias,NAO DISPONIVEL,18-24,21.0,
100315,16,2016,2016-03-21,2016-03-21,Rodovias,21,3,MARÇO,2016,2016.03,SEGUNDA,12:00:00,TARDE,RIFAINA,Franca,SP 334,"461,8",ESTADUAL,DER,DR08 - Ribeirão Preto,PUBLICO,-20.093622146322836,-47.43948048565604,AUTOMOVEL,CONDUTOR,VIA,COLISAO,LATERAL,Mesmo dia,MASCULINO,35-39,37.0,AUTOMOVEL
130202,225,2016,2016-03-21,2016-03-21,Rodovias,21,3,MARÇO,2016,2016.03,SEGUNDA,0:40:00,MADRUGADA,CUNHA,São José dos Campos,SP 171,"54,5",ESTADUAL,DER,DR06 - Taubaté,PUBLICO,-23.1293323757,-44.9371990473,AUTOMOVEL,CONDUTOR,VIA,CHOQUE,,Mesmo dia,MASCULINO,35-39,38.0,
120120,216,2016,2016-03-21,2016-03-21,Rodovias,21,3,MARÇO,2016,2016.03,SEGUNDA,23:33:32,NOITE,FARTURA,Itapeva,SP 249,"196,0",ESTADUAL,DER,DR07 - Assis,PUBLICO,-23.3955939736,-49.5674262753,AUTOMOVEL,CONDUTOR,OUTROS,COLISAO,,Mesmo dia,MASCULINO,75-79,75.0,
100316,136,2016,2016-03-21,2016-03-21,Rodovias,21,3,MARÇO,2016,2016.03,SEGUNDA,NAO DISPONIVEL,NAO DISPONIVEL,SAO JOSE DA BELA VISTA,Franca,SP 345,"2,0",ESTADUAL,DER,DR08 - Ribeirão Preto,PUBLICO,-20.591303,-47.641601,PEDESTRE,PEDESTRE,VIA,ATROPELAMENTO,,Mesmo dia,FEMININO,25-29,26.0,
40211,373,2016,2016-03-21,2016-03-21,Rodovias,21,3,MARÇO,2016,2016.03,SEGUNDA,9:53:00,MANHA,SANTOS,Baixada Santista,SP 055,"252,0",ESTADUAL,CONCESSIONÁRIA,ECOVIAS,PRIVADO,-23.886506321,-46.3116942595,CAMINHAO,CONDUTOR,ESTABELECIMENTO DE SAUDE,OUTROS,,Mesmo dia,MASCULINO,35-39,36.0,
90215,579,2016,2016-03-21,2016-03-21,Rodovias,21,3,MARÇO,2016,2016.03,SEGUNDA,17:45:00,TARDE,RANCHARIA,Presidente Prudente,SP 248,"514,9",NAO DISPONIVEL,NAO DISPONIVEL,NAO DISPONIVEL,PUBLICO,,,AUTOMOVEL,CONDUTOR,ESTABELECIMENTO DE SAUDE,CHOQUE,,Mesmo dia,MASCULINO,40-44,40.0,
220102,176,2016,2016-03-21,2016-03-21,Vias Municipais,21,3,MARÇO,2016,2016.03,SEGUNDA,18:30:00,NOITE,BEBEDOURO,Barretos,RUA ANTONIO TALARICO,NAO DISPONIVEL,MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-20.9301607,-48.4901612,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,,Mesmo dia,MASCULINO,30-34,30.0,
130212,355,2016,2016-03-21,2016-03-21,Vias Municipais,21,3,MARÇO,2016,2016.03,SEGUNDA,7:16:00,MANHA,LORENA,São José dos Campos,RUA MARECHAL MALLET,"15,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-22.733872,-45.120111,BICICLETA,CONDUTOR,NAO DISPONIVEL,OUTROS,,Mesmo dia,FEMININO,0-17,10.0,
100919,5505,2016,2016-03-21,2016-03-15,Vias Municipais,21,3,MARÇO,2016,2016.03,TERÇA,18:30:00,NOITE,RIBEIRAO PRETO,Ribeirão Preto,RUA ALVARES CABRAL,"100,0",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-21.1769325,-47.8117646,MOTOCICLETA,CONDUTOR,ESTABELECIMENTO DE SAUDE,COLISAO,,Até 7 dias,MASCULINO,25-29,27.0,
60112,124,2016,2016-03-21,2016-03-21,Vias Municipais,21,3,MARÇO,2016,2016.03,SEGUNDA,16:00:00,TARDE,PIRATININGA,Bauru,VICINAL IRMAOS SAAD FARAH,"338,4",MUNICIPAL,PREFEITURA,PREFEITURA,PUBLICO,-22.39677,-49.161702,NAO DISPONIVEL,CONDUTOR,ESTABELECIMENTO DE SAUDE,OUTROS,,Mesmo dia,FEMININO,45-49,46.0,
